Keyword,Intent,Volume,Trend,Keyword Difficulty,CPC (USD),Competitive Density,SERP Features
빛 번짐 테스트,Informational,480,"0.81,1.00,0.81,1.00,0.81,1.00,1.00,1.00,0.81,0.81,0.66,0.66",7,0.00,0.01,"Sitelinks, Image pack, Video, Video carousel, Related searches"
상대 음감 테스트,Informational,480,"0.67,0.67,0.55,0.55,1.00,0.55,0.55,0.36,0.44,0.67,0.55,0.55",10,0.00,0.33,"AI Overview, Video, Video carousel, Related searches"
성 지향성 테스트,Informational,480,"0.82,1.00,0.44,0.54,0.82,0.54,0.44,0.29,0.44,0.24,0.29,0.36",16,0.00,0.01,"Video, Related searches"
성격 유형 테스트,Informational,480,"0.67,0.67,0.67,0.67,0.67,1.00,0.82,0.67,0.82,1.00,0.82,0.67",27,0.06,0.12,"Video, Related searches"
숨짝,Informational,480,"0.03,0.02,0.03,0.02,0.01,0.02,0.02,0.03,0.02,0.02,0.02,1.00",28,1.13,0.36,"AI Overview, Reviews, Image, People also ask, Related searches"
스트레스 지수 테스트,Informational,480,"1.00,0.67,0.82,0.54,0.67,0.54,0.67,0.54,0.82,0.82,0.67,0.67",13,0.02,0.25,"Image pack, Video, Related searches"
신조어 테스트,Informational,480,"0.44,0.30,0.44,0.55,0.67,0.82,0.44,0.44,0.36,0.36,0.55,1.00",10,0.00,0.33,"Image pack, Video, Related searches"
심리 테스트 모음,Informational,480,"1.00,1.00,0.81,1.00,0.66,0.66,0.81,0.54,0.66,0.81,0.66,0.66",19,0.26,0.03,"Image pack, Video, Video carousel, Related searches"
심해 공포증 테스트,Informational,480,"0.82,0.55,0.55,0.55,0.67,0.55,0.44,0.55,0.55,0.67,1.00,0.67",14,0.00,0.33,"Image pack, Video, Video carousel, Short videos, Related searches"
아 판타 시아 테스트,Informational,480,"0.59,0.72,0.48,0.39,0.48,0.32,0.59,0.39,0.32,0.32,1.00,0.59",15,0.00,0.33,"AI Overview, Image pack, Video, Related searches"
엠비 티아이 유형,Informational,480,"0.66,0.66,1.00,0.81,0.81,1.00,0.81,0.66,0.81,0.66,0.66,0.54",28,0.05,0.03,"AI Overview, Video, Video carousel, People also ask, Knowledge panel, Related searches"
연애운 테스트,Commercial,480,"0.36,0.36,0.36,0.36,0.44,0.67,0.55,0.55,0.82,0.82,1.00,0.55",17,0.41,0.36,"Video, People also ask, Related searches"
육각덕 테스트,Informational,480,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00",11,0.00,0.00,Related searches
인간 혐오 테스트,Informational,480,"1.00,1.00,0.81,0.81,1.00,0.81,1.00,0.81,0.81,0.66,0.81,0.66",15,0.00,0.01,"Video, Related searches"
인성 검사 모의 테스트 pdf,Informational,480,"0.66,0.66,0.66,1.00,1.00,0.54,0.54,0.44,0.81,0.66,0.54,0.44",15,0.39,0.06,"Image pack, Video, People also ask, Related searches"
인터넷 끊김 테스트,Informational,480,"1.00,1.00,0.81,0.81,0.81,0.81,0.81,0.66,0.81,0.66,0.66,0.66",18,0.00,0.33,"AI Overview, Video, Related searches"
임신 테스트,Informational,480,"0.54,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.82,0.67,1.00",23,1.27,0.05,"AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches"
쟈니 테스트,"Informational, Transactional",480,"0.54,0.54,0.44,0.67,0.82,0.54,0.67,0.54,0.67,0.67,1.00,1.00",30,0.00,0.33,"Image, Video, Knowledge panel, Related searches"
정력 테스트,Informational,480,"0.30,0.30,0.82,0.67,0.55,0.55,0.36,0.30,0.44,1.00,0.36,0.30",20,0.00,0.05,"AI Overview, Image pack, Video, Video carousel, People also ask"
정확한 우울증 테스트,Informational,480,"0.82,0.82,1.00,0.82,0.54,0.44,0.36,0.36,0.54,0.36,0.36,0.36",23,0.15,0.20,"AI Overview, Image pack, Video, Video carousel, People also ask, Related searches"
치매 진단 테스트,Informational,480,"0.36,0.44,0.67,0.67,0.55,1.00,0.67,0.55,0.55,0.44,0.36,0.55",15,0.13,0.20,"AI Overview, Image, Image pack, Video, Video carousel, Related searches"
코딩 테스트 사이트,Informational,480,"0.55,0.55,0.67,0.55,0.44,0.44,0.55,0.36,0.55,1.00,0.67,0.67",16,0.35,0.31,"AI Overview, Video, Related searches, Ads top, Ads bottom"
키 테스트,Informational,480,"0.81,0.81,1.00,1.00,0.81,1.00,1.00,0.67,0.81,1.00,1.00,1.00",10,0.00,0.00,"Reviews, Video, Related searches"
키보드 인식 테스트,Informational,480,"0.55,0.44,0.44,0.67,0.67,0.55,0.55,0.55,0.44,0.67,0.67,1.00",12,0.00,0.33,"Reviews, Video, Related searches"
터치 테스트,Informational,480,"0.81,0.81,0.81,0.81,1.00,0.81,0.81,0.81,0.81,1.00,1.00,1.00",12,0.00,0.33,"Reviews, Image pack, Video, Related searches"
테스트 서버,Navigational,480,"0.67,1.00,0.67,0.55,0.36,0.55,0.55,0.30,0.44,0.30,0.24,0.82",18,0.00,0.33,"Video, Video carousel, Related searches"
테스트 케이스,Informational,480,"0.82,0.67,0.82,0.67,1.00,0.67,0.67,0.67,0.82,0.67,0.36,0.24",13,2.66,0.02,"Image pack, Video, Related searches"
토익 레벨 테스트,Informational,480,"0.67,0.55,0.44,0.30,0.55,0.67,1.00,0.55,0.67,0.36,0.36,0.44",15,0.67,0.34,"Video, Related searches, Ads top, Ads bottom"
포켓몬 테스트,Informational,480,"0.13,0.13,0.09,0.11,0.16,0.11,1.00,0.16,0.13,0.25,0.16,0.20",12,0.00,0.33,"Image pack, Video, Related searches"
핸드폰 중독 테스트,Informational,480,"0.24,0.24,0.24,0.24,0.20,0.24,0.37,0.45,0.55,0.62,0.81,1.00",13,0.04,0.33,"Video, Video carousel, People also ask, Related searches"
회귀 테스트,Informational,480,"0.54,0.44,0.67,0.44,0.82,0.54,0.67,0.54,1.00,1.00,1.00,1.00",25,0.00,0.33,"Sitelinks, AI Overview, Video, People also ask, Related searches"
8 체질 테스트,Informational,390,"0.29,0.29,0.29,1.00,0.82,0.82,0.67,0.54,0.54,0.44,0.67,0.67",12,0.00,0.33,"AI Overview, Image pack, Video, Video carousel, Related searches"
big5 성격 검사,Informational,390,"0.36,0.36,0.44,0.44,0.36,0.36,0.82,0.36,1.00,1.00,0.82,0.82",23,0.26,0.34,"Reviews, Image pack, Video, Related searches"
cpu 테스트,Informational,390,"1.00,1.00,0.81,0.81,1.00,0.81,0.81,0.81,0.81,0.81,0.81,0.81",18,0.00,0.33,"AI Overview, Video, People also ask, Related searches"
jmeter 부하 테스트,"Informational, Navigational",390,"0.81,0.81,1.00,0.81,0.81,0.67,0.54,0.44,0.54,0.44,0.29,0.29",7,0.75,0.02,Related searches
kt 속도 테스트,Informational,390,"0.36,0.44,0.36,0.54,1.00,0.82,0.82,0.82,0.82,0.67,0.12,0.10",19,0.00,0.33,"AI Overview, Video, Related searches"
lgbt 테스트,Informational,390,"0.66,0.66,0.81,1.00,0.66,0.44,0.54,0.54,0.54,0.44,0.44,0.44",18,0.00,0.33,"Image pack, Video, Related searches"
mbti 란,Informational,390,"0.81,0.81,1.00,0.81,0.66,0.44,0.44,0.29,0.66,0.81,0.81,0.54",18,0.04,0.04,"AI Overview, Image pack, Video, People also ask, Related searches"
mz세대 테스트,Informational,390,"0.21,0.72,0.11,0.59,0.48,0.11,0.14,0.07,0.39,0.59,0.32,1.00",15,0.00,0.00,"Video, Video carousel, People also ask, Related searches"
갤럭시 테스트 모드,Informational,390,"0.30,0.30,0.36,0.30,0.24,0.30,0.55,0.55,0.82,0.82,1.00,1.00",24,0.00,0.33,"AI Overview, Video, Related searches"
건망증 테스트,Informational,390,"0.81,1.00,0.81,0.66,0.66,0.81,0.81,0.54,0.54,0.66,0.54,0.54",16,0.48,0.05,"AI Overview, Reviews, Image, Image pack, Video, Video carousel, People also ask, Related searches"
경도 인지 장애 테스트,Informational,390,"0.54,0.54,0.81,0.66,0.66,0.81,0.81,1.00,0.66,0.44,0.44,0.36",19,0.21,0.21,"AI Overview, Reviews, Image pack, Video, Video carousel, People also ask, Related searches"
경상도 사투리 테스트,Informational,390,"0.54,0.54,0.54,0.54,0.54,0.81,0.66,0.66,0.66,1.00,0.81,0.81",26,0.00,0.33,"Image pack, Video, Video carousel, People also ask, Related searches"
고음 주역 테스트 노래방,Informational,390,"0.06,0.04,0.02,0.03,0.02,0.04,0.16,0.24,1.00,0.55,0.55,0.30",25,0.00,0.33,"AI Overview, Video, Video carousel, Related searches"
공포증 테스트,Informational,390,"0.81,0.81,0.81,0.81,0.81,0.67,0.81,1.00,0.81,0.81,0.81,0.81",10,0.26,0.03,"Image pack, Video, People also ask, Related searches"
광클 테스트,Informational,390,"0.66,0.66,0.66,1.00,0.44,0.66,0.54,1.00,0.66,0.54,0.66,0.66",14,0.00,0.33,"Reviews, Related searches"
그래픽 카드 불량 테스트,Informational,390,"0.66,0.66,0.54,0.66,1.00,0.66,0.66,0.54,0.36,0.36,0.36,0.36",10,0.00,0.33,"AI Overview, Video, Video carousel, Related searches"
그래픽 카드 테스트 프로그램,Informational,390,"0.67,0.81,0.67,0.67,1.00,0.81,1.00,0.81,0.67,0.67,0.67,0.54",10,0.00,0.33,"AI Overview, Video, Video carousel, Related searches"
기미 돌,Informational,390,"0.26,0.26,0.21,0.17,0.17,0.32,0.48,0.59,0.72,0.88,1.00,1.00",14,1.43,0.01,"AI Overview, Video, Related searches"
나르시시스트 테스트,Informational,390,"0.81,0.66,0.66,1.00,0.54,0.66,0.66,0.66,1.00,0.81,1.00,0.81",11,0.50,0.04,"Video, Video carousel"
난청 테스트,Informational,390,"0.54,0.66,0.66,0.54,0.66,0.66,0.81,0.66,0.44,0.44,0.44,1.00",21,0.47,0.23,"AI Overview, Image pack, Video, Video carousel, People also ask, Related searches"
남자 피부 타입 테스트,Informational,390,"0.81,0.81,0.81,1.00,0.67,0.67,0.67,0.67,0.81,0.81,0.67,0.44",8,1.15,0.09,"AI Overview, Image pack, Video, Video carousel, People also ask, Related searches"
노안 테스트,Informational,390,"0.36,0.36,0.44,0.36,0.44,0.54,0.67,0.82,0.82,0.67,1.00,1.00",6,0.41,0.02,"Image, Image pack, Video, Video carousel, Short videos, Related searches"
동성애 테스트,Informational,390,"1.00,1.00,1.00,1.00,0.82,0.82,1.00,0.82,0.82,0.82,0.82,0.82",16,0.00,0.33,"Video, Related searches"
디스플레이 테스트,Navigational,390,"0.36,0.30,0.44,0.36,0.36,0.36,0.44,0.67,0.82,0.82,1.00,1.00",19,0.00,0.33,"Sitelinks, Image pack, Video, Video carousel, People also ask, Related searches"
램 불량 테스트,Informational,390,"0.81,0.67,0.54,0.67,1.00,1.00,1.00,0.81,0.81,0.54,0.54,0.54",15,0.00,0.33,"AI Overview, Video, Video carousel, Related searches"
레즈 테스트,Informational,390,"0.66,0.54,0.54,0.66,0.66,0.66,0.54,0.54,1.00,0.66,0.66,0.66",19,0.00,0.33,"Reviews, Video, Related searches"
마우스 감도 테스트,Informational,390,"0.66,0.81,0.66,0.66,0.66,0.66,0.54,1.00,0.66,0.66,0.54,0.54",9,0.00,0.33,"AI Overview, Video, Related searches"
마우스 테스트 사이트,Informational,390,"0.29,0.44,0.44,0.82,0.44,0.67,0.82,0.67,1.00,0.82,0.82,0.67",13,0.00,0.33,"Video, Related searches"
매경 테스트 기출 문제 pdf,Informational,390,"0.81,0.44,0.66,0.36,0.66,0.66,0.54,0.66,1.00,1.00,1.00,0.66",23,0.42,0.05,"AI Overview, Reviews, Image pack, Video, Related searches"
매경 테스트 난이도,Informational,390,"0.67,0.54,0.67,0.44,0.67,0.67,0.81,0.81,1.00,1.00,1.00,0.81",14,0.00,0.01,"AI Overview, Video, Video carousel, Related searches"
멘사 아이큐 테스트,Informational,390,"1.00,0.54,0.66,0.54,0.44,0.66,0.54,0.54,0.81,0.81,0.81,0.81",23,0.38,0.47,"Image pack, Video, People also ask, Related searches, Ads middle"
모니터 결점 테스트,Navigational,390,"0.54,0.54,0.54,0.44,0.66,0.66,1.00,0.81,1.00,1.00,1.00,1.00",18,0.00,0.33,"AI Overview, Video, People also ask, Related searches"
모니터 주사율 테스트,Informational,390,"0.67,0.81,0.67,0.81,1.00,0.81,0.81,0.81,0.81,0.67,0.67,0.67",19,0.00,0.33,"AI Overview, Video, Related searches"
무결점 테스트,Navigational,390,"0.81,1.00,1.00,0.67,0.67,0.81,1.00,0.81,1.00,1.00,0.81,0.81",15,0.00,0.33,"Sitelinks, AI Overview, Video, Video carousel, Related searches"
무기력증 테스트,Informational,390,"0.36,0.36,0.29,0.29,0.54,0.54,0.66,0.81,0.66,0.81,1.00,1.00",6,0.00,0.00,"Video, Related searches"
박자 테스트,Informational,390,"0.67,0.81,0.81,1.00,1.00,1.00,0.81,0.44,0.44,0.35,0.44,0.44",13,0.00,0.33,"Reviews, Image pack, Video, People also ask, Related searches"
발음 테스트 문장,Informational,390,"0.81,0.67,0.81,0.67,1.00,1.00,1.00,0.81,1.00,0.81,1.00,1.00",5,0.00,0.01,"Reviews, Image pack, Video, Related searches"
백 테스트,Informational,390,"0.66,0.66,0.66,0.66,0.81,0.81,0.66,0.66,0.66,0.81,1.00,1.00",10,0.99,0.01,"AI Overview, Video, People also ask, Related searches"
버피 테스트 효과,Informational,390,"1.00,1.00,1.00,0.54,1.00,1.00,1.00,0.82,1.00,0.82,0.82,0.82",21,0.00,0.33,"AI Overview, Image pack, Video, People also ask, Related searches"
부하 테스트,Informational,390,"1.00,1.00,0.81,0.67,1.00,0.81,0.81,0.67,0.81,0.81,0.54,0.67",10,0.00,0.01,"AI Overview, Video, Video carousel, People also ask, Related searches"
분조장 테스트,Informational,390,"0.81,0.67,0.81,0.67,0.81,0.81,0.81,0.67,0.81,0.81,1.00,0.81",12,0.02,0.12,"Image pack, Video, Related searches"
삼성 sw 역량 테스트,Informational,390,"0.44,0.54,1.00,0.29,0.44,0.29,0.29,0.36,1.00,0.82,0.29,0.24",6,0.61,0.02,"Sitelinks, Video, Video carousel, People also ask, Related searches"
성향 심리 테스트,Informational,390,"0.55,0.36,0.44,1.00,0.02,0.30,0.36,0.30,0.44,0.55,0.36,0.30",16,0.33,0.11,"AI Overview, Image pack, Video, Video carousel, Related searches"
성향 테스트 종류,Informational,390,"0.54,0.44,0.54,0.81,1.00,0.81,0.54,0.44,0.66,0.81,0.66,1.00",24,0.00,0.01,"AI Overview, Image pack, Video"
속마음 심리 테스트,Informational,390,"1.00,0.81,0.67,0.81,1.00,0.81,1.00,0.67,0.67,0.81,0.44,0.54",15,0.37,0.03,"Image pack, Video, People also ask, Related searches"
스모크 테스트,Informational,390,"0.32,0.39,0.39,0.26,0.39,0.39,0.39,0.48,0.72,1.00,0.88,1.00",10,1.04,0.01,"AI Overview, Image pack, Video, Related searches"
심리적 성별 테스트,Informational,390,"0.32,0.39,0.26,0.26,0.21,0.26,0.26,1.00,0.59,0.39,0.26,0.26",19,0.00,0.01,Related searches
안면 인식 장애 테스트,Informational,390,"0.66,0.66,0.66,0.54,0.81,0.81,1.00,0.81,0.81,0.66,0.66,0.66",18,0.00,0.00,"Image pack, Video, Video carousel, People also ask, Related searches"
알파 테스트,Informational,390,"0.32,0.32,0.32,0.32,0.32,0.39,0.26,0.26,1.00,0.39,0.32,0.59",20,0.00,0.33,"AI Overview, Video, People also ask, Related searches"
암산 테스트,Informational,390,"1.00,0.81,0.67,0.54,0.67,1.00,0.81,1.00,0.44,0.54,0.81,0.23",9,0.00,0.33,"Sitelinks, Reviews, Image pack, Video, Video carousel, Related searches"
양극성 장애 테스트,Informational,390,"0.54,0.54,1.00,0.44,0.54,0.54,0.54,0.44,0.36,0.44,0.36,0.29",17,1.03,0.22,"AI Overview, Image pack, Video, Video carousel, Related searches"
영어 레벨 테스트,Informational,390,"0.81,0.81,0.66,0.54,0.54,0.81,0.81,1.00,0.81,0.54,0.54,0.54",22,0.50,0.57,"Instant answer, Video, Related searches"
예민함 테스트,Informational,390,"1.00,0.81,0.66,0.54,0.54,0.66,0.44,0.44,0.44,0.54,0.54,0.66",19,0.08,0.04,"Image pack, Video, Video carousel, People also ask, Related searches"
우정 테스트 퀴즈 만들기,Informational,390,"0.81,1.00,0.54,0.44,0.36,0.54,0.54,0.44,0.29,0.36,0.44,0.44",7,0.08,0.02,"Video, Related searches"
운 테스트,Commercial,390,"1.00,1.00,1.00,1.00,1.00,1.00,0.82,1.00,0.82,1.00,0.82,0.67",11,0.00,0.33,"Video, Related searches"
음정 테스트,Informational,390,"1.00,0.81,0.67,0.81,0.81,0.81,1.00,0.81,1.00,0.81,0.81,0.81",12,0.00,0.33,"Video, Related searches"
이 테스트,Navigational,390,"0.66,0.66,0.66,0.66,0.81,1.00,0.66,0.36,0.44,0.44,0.44,0.66",14,0.00,0.33,"Video, People also ask, Related searches"
이름 테스트,Informational,390,"1.00,0.81,0.81,0.81,0.81,0.81,1.00,0.67,0.54,0.54,0.67,0.67",14,0.00,0.33,Video
인성검사 무료 테스트,Informational,390,"0.30,0.30,0.36,0.67,0.19,0.30,0.36,0.44,0.67,1.00,0.55,0.55",9,0.40,0.16,"AI Overview, Video, Related searches"
잔상 테스트,Informational,390,"0.25,0.25,0.20,0.25,0.20,0.25,0.45,0.55,0.68,0.77,1.00,1.00",19,0.00,0.33,"Sitelinks, Video, People also ask, Related searches"
적 녹색 약 테스트,Informational,390,"0.66,0.81,0.66,0.81,0.81,0.66,0.66,0.81,1.00,0.81,0.81,1.00",10,0.00,0.33,"Image, Image pack, Video, Video carousel, Related searches"
좌파 우파 테스트,Informational,390,"0.39,0.39,0.48,0.59,0.32,0.32,0.39,0.32,0.21,0.32,0.72,1.00",23,0.00,0.33,"Image pack, Video, Related searches"
직업 테스트,Informational,390,"0.81,1.00,0.81,0.81,1.00,1.00,1.00,1.00,0.81,0.81,0.81,0.81",16,0.05,0.11,"Video, Related searches"
진보 보수 테스트,Informational,390,"0.25,0.25,0.30,0.30,0.20,0.20,0.20,0.16,0.16,0.16,0.45,1.00",28,0.00,0.33,"Image pack, Video, Related searches"
집중력 테스트,Informational,390,"1.00,0.81,1.00,0.81,0.81,0.54,0.67,0.67,0.81,0.81,0.81,0.81",13,0.00,0.01,"Image pack, Video, Related searches"
착시 현상 테스트,Informational,390,"0.81,1.00,0.67,0.81,0.81,0.81,1.00,1.00,0.67,0.81,0.81,0.67",14,0.00,0.33,"Image pack, Video, Video carousel, Related searches"
청년 치매 테스트,Informational,390,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.82,0.82,0.67,1.00",19,0.13,0.13,"Image, Image pack, Video, Video carousel, People also ask, Related searches"
친구 테스트,Informational,390,"0.81,0.81,0.54,0.66,0.44,0.54,0.66,0.66,0.44,0.66,1.00,0.81",9,0.18,0.02,"Reviews, Image pack, Video, Related searches"
커플 심리 테스트,Informational,390,"1.00,0.81,0.67,0.81,0.67,0.67,1.00,0.81,0.81,0.81,1.00,1.00",15,0.83,0.04,"Image, Image pack, Video, Related searches"
테스트 웍스,Informational,390,"1.00,0.82,1.00,0.54,0.67,0.67,1.00,0.82,0.82,0.82,0.82,0.54",19,1.06,0.14,"Sitelinks, Video, Video carousel, Knowledge panel, Related searches"
테스트 주도 개발,Informational,390,"0.07,0.06,0.07,0.06,0.05,0.25,0.06,0.05,1.00,0.06,0.05,0.04",25,0.00,0.03,"Sitelinks, Video, Related searches"
테스트 커버리지,Informational,390,"1.00,0.36,0.36,0.36,0.67,0.30,0.36,0.24,0.44,0.55,0.24,0.19",9,0.00,0.33,"Sitelinks, AI Overview, Image, Video, Related searches"
토익 테스트,Commercial,390,"0.54,0.66,0.54,0.44,0.66,0.66,1.00,0.81,0.66,0.44,0.44,0.66",19,0.79,0.26,"Reviews, Video, People also ask, Related searches"
판타지 성향 테스트,Informational,390,"0.81,1.00,0.66,1.00,0.02,0.66,1.00,0.81,0.66,0.66,0.54,0.44",15,0.00,0.33,"Video, Related searches"
포트 포워딩 테스트,Informational,390,"1.00,0.81,0.54,1.00,1.00,1.00,1.00,0.67,0.67,0.35,0.54,0.35",10,0.00,0.33,"Reviews, Video, Related searches"
프린터 테스트 페이지,Informational,390,"0.30,0.30,0.36,0.36,0.55,0.44,0.67,0.44,0.67,0.55,0.36,1.00",12,0.00,0.33,"Image pack, Video, Video carousel, Related searches"
피부 지성 건성 테스트,Informational,390,"1.00,0.81,0.81,1.00,0.81,0.67,0.67,0.67,0.67,0.67,0.44,0.44",23,0.84,0.03,"AI Overview, Image, Image pack, Video, Related searches"
핑 테스트 사이트,Informational,390,"0.09,0.16,0.11,0.16,1.00,0.37,0.30,0.37,0.20,0.13,0.13,0.11",18,0.00,0.33,"AI Overview, Video, Related searches"
한국어 발음 테스트,Informational,390,"0.54,0.44,0.54,0.44,0.66,1.00,0.81,0.81,0.81,0.81,0.81,0.81",11,0.34,0.01,"Image pack, Video, Video carousel, Related searches"
해리포터 기숙사 배정 테스트,Informational,390,"0.02,0.04,0.03,0.07,0.37,1.00,0.68,0.68,0.30,0.68,0.68,0.68",15,0.00,0.33,"Video, Related searches"
화이트 박스 테스트,Informational,390,"1.00,0.66,0.44,0.54,1.00,0.36,0.44,0.36,0.54,0.81,0.44,0.36",19,1.19,0.01,"AI Overview, Video, People also ask, Knowledge panel, See results about"
big five,Informational,320,"0.67,0.54,0.67,0.67,0.67,0.54,0.54,0.44,1.00,0.81,0.67,0.67",27,0.30,0.29,"AI Overview, Reviews, Video, Video carousel, People also ask, Knowledge panel, Related searches, Ads bottom, Ads middle"
disc 성격 유형 검사,Informational,320,"0.54,0.81,0.81,0.54,0.44,0.67,0.44,0.44,1.00,1.00,0.81,0.67",21,0.09,0.17,"Image pack, Video, People also ask, Related searches"
html 테스트,"Informational, Transactional",320,"0.82,0.82,0.82,0.67,0.82,0.67,0.67,0.54,1.00,0.67,0.67,0.54",11,1.77,0.06,"Video, People also ask, Related searches"
kt 인터넷 속도 테스트,Informational,320,"0.08,0.16,0.30,0.24,0.44,0.55,0.67,0.82,1.00,0.82,0.44,0.55",13,0.00,0.33,"AI Overview, Video, Related searches"
mbti 검사 무료,Informational,320,"0.09,0.11,0.11,0.09,0.09,0.09,0.11,0.09,0.11,0.11,0.14,1.00",20,0.02,0.33,"Video, Related searches"
mbti 연구소,Navigational,320,"1.00,0.44,0.36,0.36,0.29,0.29,0.24,0.19,0.29,0.19,0.15,0.19",17,0.00,0.33,"Sitelinks, Video, Local pack, Related searches"
mbti 질문,Informational,320,"0.67,0.54,0.67,0.67,0.44,0.54,0.67,0.81,0.67,0.81,1.00,0.81",16,0.00,0.01,"Image, Image pack, Video, Related searches"
mbti 표,Informational,320,"0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.67,1.00,0.82,1.00,0.82",19,0.00,0.33,"Image, Image pack, Video, Video carousel, Related searches"
pc 성능 테스트,Informational,320,"0.81,1.00,0.81,0.81,1.00,1.00,1.00,1.00,1.00,0.81,0.81,0.81",15,0.00,0.33,"AI Overview, Video, Video carousel, Related searches"
pcl r 테스트,Informational,320,"0.24,0.24,0.29,0.29,0.67,0.29,0.24,0.36,1.00,0.44,0.44,0.24",17,0.23,0.16,"AI Overview, Image pack, Video, Related searches, Ads bottom"
pclr 테스트,Informational,320,"0.24,0.24,0.29,0.29,0.67,0.29,0.24,0.36,1.00,0.44,0.44,0.24",18,0.23,0.16,"AI Overview, Related searches"
t 테스트,Informational,320,"1.00,1.00,1.00,1.00,1.00,1.00,0.81,0.66,0.81,1.00,1.00,0.81",18,0.00,0.33,"AI Overview, Video, Video carousel, People also ask, Knowledge panel, Related searches"
객관성 테스트,Informational,320,"1.00,0.82,0.67,0.67,0.67,0.54,0.67,0.67,0.82,0.54,1.00,0.67",12,0.00,0.33,"AI Overview, Image pack, Video, Video carousel, People also ask, Related searches"
결벽증 테스트,Informational,320,"1.00,1.00,1.00,1.00,0.67,0.67,0.67,0.82,0.67,0.67,0.82,0.54",25,0.11,0.06,"Video, People also ask, Related searches"
고양 이상 테스트,"Informational, Transactional",320,"1.00,0.81,1.00,0.81,0.81,0.81,0.54,0.54,0.67,0.54,0.54,0.44",10,0.00,0.33,"Reviews, Video, Video carousel, People also ask, Related searches"
기질 테스트,Informational,320,"0.82,0.82,0.67,0.67,0.67,0.67,1.00,0.82,0.67,0.82,0.82,0.54",7,0.09,0.04,"Image pack, Video, Related searches"
능력 테스트,Informational,320,"1.00,1.00,0.81,0.54,0.54,0.67,0.44,0.44,0.44,0.54,0.35,0.35",10,0.00,0.33,"Reviews, Video, Video carousel, Related searches"
마우스 속도 테스트,Informational,320,"0.82,1.00,0.82,0.82,1.00,0.82,0.67,1.00,1.00,0.82,0.82,0.82",10,0.00,0.33,"AI Overview, Reviews, Video, Related searches"
매경 테스트 공부법,Informational,320,"0.67,0.67,0.67,0.44,0.67,0.67,0.67,0.67,1.00,1.00,0.82,0.82",19,1.39,0.05,"AI Overview, Video, Video carousel, Related searches"
멘사 아이큐 테스트 무료,Commercial,320,"1.00,0.67,0.54,0.67,0.67,0.81,0.54,0.54,0.54,0.54,0.44,0.54",19,0.27,0.32,"Reviews, Video, People also ask, Related searches, Ads bottom"
모니터 잔상 테스트,Informational,320,"0.81,0.67,0.81,0.67,0.81,0.54,0.67,0.81,0.67,0.81,0.81,1.00",13,0.00,0.33,"AI Overview, Video, Video carousel, Related searches"
모니터 화면 테스트,Navigational,320,"0.24,0.24,0.30,0.30,0.36,0.36,0.55,0.55,0.67,0.55,0.82,1.00",12,0.00,0.33,"Image pack, Video, Video carousel, Related searches"
바보 테스트,Informational,320,"1.00,0.82,0.82,0.82,0.82,1.00,1.00,1.00,0.67,0.67,1.00,0.82",12,0.00,0.33,"Image pack, Video, Video carousel, Related searches"
박자감 테스트,Informational,320,"0.54,0.54,1.00,0.81,0.67,0.67,0.54,0.35,0.29,0.29,0.35,0.44",14,0.00,0.33,"Image pack, Video, Video carousel, Related searches"
반사회적 인격 장애 테스트,Informational,320,"0.44,0.44,0.44,1.00,0.81,0.66,0.54,0.44,0.44,0.44,0.54,0.36",15,0.07,0.08,"Image pack, Video, Related searches"
범죄 테스트,Informational,320,"0.67,0.44,0.44,0.67,0.54,0.67,1.00,0.67,0.54,0.54,0.44,0.44",18,0.00,0.33,"Video, Video carousel, Related searches"
범죄자 테스트,Informational,320,"0.67,0.44,0.44,0.67,0.54,0.67,1.00,0.67,0.54,0.54,0.44,0.44",16,0.00,0.33,"Reviews, Video, People also ask, Related searches"
블랙 박스 테스트,Informational,320,"1.00,0.66,0.36,0.44,0.66,0.36,0.44,0.36,0.54,0.81,0.54,0.44",14,0.00,0.01,"Video, People also ask, Related searches"
비슷해,Informational,320,"0.82,0.82,1.00,0.82,0.82,0.82,0.82,0.67,1.00,1.00,1.00,1.00",27,0.00,0.33,"AI Overview, Video, Related searches"
비트 연구소,Informational,320,"0.82,1.00,0.67,0.82,0.67,0.82,0.67,0.67,1.00,0.82,1.00,0.67",29,0.00,0.33,"Knowledge panel, Related searches"
사이코 패스 테스트 게임,Informational,320,"0.26,0.17,0.14,0.21,0.21,0.32,0.72,0.72,0.72,0.72,1.00,1.00",25,0.00,0.33,"Image pack, Video, Video carousel, Knowledge panel, Related searches"
사주 테스트,Informational,320,"0.67,0.67,0.54,0.67,0.67,0.81,1.00,0.67,0.67,0.81,0.81,0.81",24,0.11,0.30,"Video, Related searches, Ads top, Ads middle"
사회 공포증 테스트,Informational,320,"0.21,0.26,0.26,0.21,0.17,0.26,0.39,0.48,0.59,0.59,0.88,1.00",9,0.22,0.02,"Reviews, Image, Image pack, Video, People also ask, Related searches"
